review_id,user_id,product_id,rating,review_text,review_date,verified_purchase,helpful_votes,review_length,sentiment_score,is_fake
368,4165,650,2,"Terrible product, do not buy",13-07-2024,1,20,28,0.967,0
369,5420,932,2,Waste of money,30-04-2022,1,69,14,0.636,0
370,2699,65,1,Not as described,08-05-2024,1,93,16,-0.887,0
371,4084,774,4,"Great product, highly recommend",08-11-2023,1,146,31,-0.198,0
372,2059,777,4,"Great product, highly recommend",02-09-2022,0,8,31,0.033,0
373,2824,864,1,Stopped working after few days,31-01-2024,0,65,30,-0.042,0
374,883,768,2,Stopped working after few days,19-06-2024,0,150,30,0.263,0
375,717,242,3,Average experience,24-05-2024,1,86,18,-0.089,0
376,1863,1043,2,Waste of money,12-06-2024,0,7,14,-0.194,0
377,3440,65,5,"Great product, highly recommend",26-07-2023,1,189,31,-0.336,0
378,6703,950,5,Amazing product and good value,20-03-2023,0,0,30,0.983,1
379,6828,922,1,Very disappointed with the quality,29-03-2023,0,127,34,0.331,0
380,7420,1031,5,Very satisfied with this purchase,10-04-2024,1,16,33,0.861,0
381,6260,876,2,Very disappointed with the quality,26-03-2024,1,157,34,0.92,0
382,5830,623,4,Amazing product and good value,16-04-2023,1,186,30,0.097,0
383,7642,174,2,Not as described,26-04-2023,1,112,16,0.466,0
384,7911,910,4,Very satisfied with this purchase,04-06-2024,0,69,33,-0.592,0
385,7664,895,3,Product is okay,21-02-2024,0,50,15,0.475,0
386,908,90,3,Product is okay,07-08-2024,1,125,15,-0.843,0
387,7716,1066,2,"Terrible product, do not buy",13-09-2022,1,99,28,-0.722,0
388,7916,584,3,Product is okay,31-08-2022,1,189,15,0.46,0
389,5218,411,5,Amazing product and good value,09-04-2024,1,75,30,-0.853,0
390,4913,188,3,Does the job,24-09-2024,1,189,12,0.897,0
391,7520,353,5,Excellent quality and fast delivery,28-01-2024,1,45,35,-0.056,0
392,3023,415,4,Excellent quality and fast delivery,27-10-2022,1,93,35,0.037,0
393,5981,791,1,"Terrible product, do not buy",21-08-2022,1,152,28,-0.237,0
394,1992,408,2,Stopped working after few days,25-11-2022,0,90,30,0.194,0
395,2753,310,4,Amazing product and good value,04-09-2023,0,76,30,0.481,0
396,1922,333,4,Amazing product and good value,26-01-2022,0,165,30,0.744,0
397,6142,306,5,"Great product, highly recommend",26-04-2023,0,40,31,-0.847,0
398,7826,109,1,Waste of money,15-09-2024,1,118,14,-0.16,0
399,4,77,4,Excellent quality and fast delivery,18-03-2022,0,39,35,0.812,0
400,6492,387,3,Does the job,15-11-2023,0,67,12,-0.263,0
401,1966,407,1,Waste of money,16-09-2022,0,180,14,0.448,0
402,2724,49,3,Average experience,29-03-2022,1,135,18,0.82,0
403,7906,855,2,Stopped working after few days,29-08-2022,1,123,30,0.36,0
404,1905,804,2,"Terrible product, do not buy",12-05-2023,1,27,28,0.75,0
405,2307,172,4,Excellent quality and fast delivery,13-04-2022,0,36,35,0.635,0
406,7520,853,5,Amazing product and good value,23-11-2023,0,63,30,-0.097,0
407,3334,465,3,Does the job,29-09-2023,1,175,12,-0.619,0
408,4864,1109,5,Very satisfied with this purchase,06-11-2023,0,131,33,-0.978,0
409,7437,883,5,Works perfectly and looks great,10-04-2023,1,49,31,0.183,0
410,7925,124,4,"Great product, highly recommend",09-08-2023,1,134,31,-0.711,0
411,4335,648,1,Very disappointed with the quality,15-07-2022,1,84,34,-0.723,0
412,5396,335,3,Decent product,13-09-2024,1,195,14,-0.572,0
413,496,616,2,Stopped working after few days,31-12-2023,0,124,30,0.886,0
414,2796,666,2,Waste of money,06-02-2023,0,10,14,0.097,0
415,5657,73,3,Nothing special but acceptable,25-01-2024,1,154,30,0.34,0
416,5889,96,4,Excellent quality and fast delivery,29-10-2022,0,162,35,-0.69,0
417,2146,575,2,"Terrible product, do not buy",26-09-2022,1,108,28,-0.715,0
418,5316,997,2,Waste of money,28-06-2023,1,177,14,0.332,0
419,5469,57,1,Waste of money,15-08-2024,0,168,14,0.354,0
420,4437,1082,4,Amazing product and good value,04-01-2022,0,191,30,0.861,0
421,6795,130,4,Amazing product and good value,24-03-2023,0,144,30,-0.717,0
422,7338,553,2,Very disappointed with the quality,22-11-2022,0,46,34,0.633,0
423,3203,440,1,Stopped working after few days,07-03-2024,1,144,30,0.309,0
424,7640,972,2,Not as described,17-07-2022,1,157,16,-0.245,0
425,459,569,2,"Terrible product, do not buy",27-05-2023,1,36,28,-0.946,0
426,4738,143,5,Amazing product and good value,14-09-2023,0,107,30,0.541,0
427,2342,967,4,Very satisfied with this purchase,01-03-2023,1,76,33,-0.012,0
428,6268,477,3,Average experience,22-03-2022,0,83,18,-0.076,0
429,7500,86,5,Very satisfied with this purchase,25-03-2022,0,87,33,0.539,0
430,2692,575,5,"Great product, highly recommend",27-07-2023,1,198,31,0.244,0
431,5739,210,1,Stopped working after few days,19-07-2023,0,111,30,0.672,0
432,6394,20,3,Does the job,01-04-2023,0,48,12,0.341,0
433,5847,390,4,Works perfectly and looks great,22-03-2023,1,146,31,0.288,0
434,2400,306,4,Works perfectly and looks great,23-06-2022,1,112,31,-0.988,0
435,2543,536,2,Waste of money,29-10-2023,1,126,14,-0.463,0
436,7184,210,2,Not as described,20-07-2023,0,60,16,-0.65,0
437,3356,380,1,Not as described,15-12-2023,0,161,16,-0.727,0
438,2528,376,2,Very disappointed with the quality,14-07-2022,0,26,34,-0.875,0
439,5206,883,5,"Great product, highly recommend",07-09-2022,0,35,31,-0.729,0
440,6690,45,1,Stopped working after few days,18-11-2023,1,184,30,0.903,0
441,2821,502,1,Stopped working after few days,19-03-2022,0,108,30,0.961,0
442,6122,99,2,Stopped working after few days,30-12-2023,0,25,30,0.234,0
443,5810,778,4,"Great product, highly recommend",17-08-2024,1,86,31,-0.618,0
444,1603,450,5,Amazing product and good value,21-02-2022,0,44,30,0.17,0
445,918,257,2,Stopped working after few days,22-06-2024,0,134,30,0.34,0
446,2196,139,3,Decent product,11-02-2024,1,76,14,-0.468,0
447,7335,69,1,Not as described,22-02-2022,1,119,16,-0.145,0
448,7685,979,1,Very disappointed with the quality,24-09-2023,1,185,34,-0.326,0
449,3770,845,2,Stopped working after few days,04-09-2024,1,81,30,0.991,0
450,799,1016,3,Decent product,01-07-2022,1,59,14,0.518,0
451,7866,136,3,Average experience,31-08-2024,1,109,18,-0.887,0
452,965,626,1,Waste of money,19-02-2022,1,180,14,0.483,0
453,7859,371,2,"Terrible product, do not buy",10-08-2024,1,172,28,-0.747,0
454,4790,848,4,Very satisfied with this purchase,25-12-2022,0,118,33,-0.158,0
455,4690,160,4,Very satisfied with this purchase,28-04-2024,0,101,33,0.77,0
456,248,203,4,Very satisfied with this purchase,06-07-2023,1,73,33,-0.452,0
457,917,263,4,Excellent quality and fast delivery,11-03-2023,1,197,35,0.312,0
458,1946,901,3,Nothing special but acceptable,04-11-2022,1,103,30,-0.156,0
459,5409,1,3,Does the job,30-03-2023,1,56,12,0.462,0
460,4459,613,4,Works perfectly and looks great,10-08-2024,1,91,31,-0.339,0
461,595,201,2,Waste of money,06-02-2023,1,61,14,-0.669,0
462,4680,977,5,Excellent quality and fast delivery,25-04-2024,0,23,35,-0.76,0
463,38,567,5,Very satisfied with this purchase,22-02-2023,1,41,33,-0.488,0
464,1965,686,3,Nothing special but acceptable,25-09-2023,0,149,30,0.869,0
465,6648,157,5,Amazing product and good value,28-03-2022,1,57,30,0.894,0
466,3825,470,2,Stopped working after few days,25-04-2022,0,57,30,0.469,0
467,7465,1187,5,Works perfectly and looks great,31-12-2023,1,110,31,0.277,0
468,6250,588,3,Decent product,08-05-2022,1,194,14,-0.048,0
469,3857,764,1,Waste of money,13-08-2023,0,97,14,0.083,0
470,7520,604,4,Excellent quality and fast delivery,09-07-2023,0,92,35,0.177,0
471,2123,975,4,Amazing product and good value,17-12-2022,0,142,30,-0.274,0
472,7068,1045,3,Does the job,08-01-2023,1,37,12,-0.762,0
473,3352,813,2,Waste of money,06-07-2022,1,17,14,-0.967,0
474,7031,463,2,Very disappointed with the quality,01-07-2022,0,177,34,-0.279,0
475,7836,883,4,"Great product, highly recommend",06-09-2022,0,141,31,0.11,0
476,6632,1024,4,Works perfectly and looks great,22-05-2024,1,153,31,-0.997,0
477,4594,475,2,"Terrible product, do not buy",14-10-2022,0,48,28,0.824,0
478,1196,549,4,Amazing product and good value,19-12-2022,0,29,30,-0.091,0
479,267,284,3,Product is okay,23-11-2022,1,85,15,-0.755,0
480,2554,124,1,Stopped working after few days,17-08-2023,1,74,30,-0.589,0
481,1277,308,4,Amazing product and good value,21-03-2023,0,107,30,-0.867,0
482,1527,342,1,Waste of money,28-08-2024,1,158,14,-0.922,0
483,250,967,4,Very satisfied with this purchase,19-01-2022,0,99,33,0.287,0
484,7331,553,2,Stopped working after few days,01-08-2024,1,147,30,-0.161,0
485,2333,488,4,Excellent quality and fast delivery,16-01-2023,0,180,35,0.792,0
486,6062,402,5,Amazing product and good value,16-09-2022,0,5,30,-0.909,0
487,6061,254,5,Amazing product and good value,05-07-2024,1,197,30,0.402,0
488,5649,883,2,Stopped working after few days,01-04-2024,0,160,30,-0.719,0
489,3898,490,4,Excellent quality and fast delivery,06-02-2023,1,67,35,0.778,0
490,710,977,4,"Great product, highly recommend",01-06-2022,1,196,31,-0.386,0
491,7642,844,4,Excellent quality and fast delivery,07-02-2023,1,27,35,-0.579,0
492,1419,1182,1,Not as described,20-08-2022,1,58,16,-0.958,0
493,4559,253,3,Average experience,25-09-2022,0,173,18,0.234,0
494,6233,275,2,Stopped working after few days,20-06-2023,0,22,30,-0.436,0
495,3606,135,2,Not as described,17-08-2022,1,67,16,0.436,0
496,6991,945,1,Not as described,06-06-2024,1,178,16,-0.179,0
497,5346,1149,2,Stopped working after few days,11-01-2022,1,16,30,0.244,0
498,2902,131,3,Does the job,23-08-2023,1,157,12,-0.892,0
499,2432,544,5,Amazing product and good value,14-04-2024,1,165,30,0.527,0
500,1428,890,1,Very disappointed with the quality,13-12-2022,0,69,34,0.785,0
501,6010,806,2,Very disappointed with the quality,03-09-2022,1,73,34,0.502,0
502,1122,1169,4,Excellent quality and fast delivery,03-03-2024,1,58,35,0.693,0
503,23,180,4,Works perfectly and looks great,19-01-2023,1,13,31,0.381,0
504,2559,639,3,Average experience,18-07-2022,0,86,18,0.638,0
505,6988,1034,1,Stopped working after few days,19-12-2022,0,49,30,0.366,0
506,2781,978,5,Works perfectly and looks great,29-07-2023,0,120,31,0.668,0
507,116,791,3,Decent product,23-01-2022,0,178,14,-0.759,0
508,4346,166,2,Stopped working after few days,21-10-2022,0,29,30,0.768,0
509,1911,694,5,Excellent quality and fast delivery,12-01-2022,0,36,35,0.289,0
510,4113,1053,4,Very satisfied with this purchase,24-03-2022,0,58,33,0.041,0
511,6563,1140,4,Very satisfied with this purchase,08-07-2023,1,185,33,0.67,0
512,5809,392,1,Stopped working after few days,13-04-2023,1,91,30,-0.811,0
513,5847,522,3,Nothing special but acceptable,13-08-2024,0,161,30,-0.819,0
514,2853,665,4,Excellent quality and fast delivery,05-12-2023,0,112,35,0.788,0
515,5173,476,1,Waste of money,17-12-2023,0,6,14,0.168,0
516,3660,687,2,"Terrible product, do not buy",07-04-2023,0,115,28,-0.141,0
517,1253,485,5,Works perfectly and looks great,03-01-2024,1,134,31,0.251,0
518,4782,1003,5,"Great product, highly recommend",08-08-2022,0,164,31,0.782,0
519,2545,54,1,Very disappointed with the quality,14-07-2024,1,71,34,0.21,0
520,1594,708,3,Product is okay,12-12-2023,1,47,15,-0.952,0
521,4031,156,1,Very disappointed with the quality,10-03-2022,0,25,34,-0.022,0
522,4202,731,1,Waste of money,11-08-2022,1,61,14,0.216,0
523,2947,1118,2,Very disappointed with the quality,06-05-2023,1,2,34,-0.315,0
524,3966,1032,4,Works perfectly and looks great,14-09-2022,0,78,31,0.313,0
525,4631,778,4,Works perfectly and looks great,04-08-2023,0,53,31,-0.938,0
526,6147,75,1,"Terrible product, do not buy",26-07-2022,0,188,28,0.232,0
527,3693,949,3,Does the job,10-05-2024,0,26,12,-0.577,0
528,4771,204,5,Amazing product and good value,23-01-2024,1,93,30,-0.697,0
529,6124,338,2,Not as described,27-01-2024,1,81,16,0.367,0
530,6900,679,5,"Great product, highly recommend",29-01-2024,0,146,31,-0.214,0
531,6825,891,3,Decent product,26-03-2023,1,5,14,-0.4,0
532,4689,1072,2,Waste of money,15-04-2024,0,15,14,0.099,0
533,3902,1167,2,"Terrible product, do not buy",08-03-2024,0,172,28,0.221,0
534,3616,48,4,"Great product, highly recommend",09-10-2022,1,46,31,-0.639,0
535,3393,975,4,Excellent quality and fast delivery,13-10-2023,0,135,35,-0.435,0
536,429,1053,4,Excellent quality and fast delivery,03-06-2024,0,156,35,-0.95,0
537,2003,82,4,Works perfectly and looks great,17-04-2023,1,4,31,0.042,0
538,6101,180,5,Very satisfied with this purchase,22-02-2024,0,101,33,-0.571,0
539,4615,754,3,Average experience,21-09-2023,1,71,18,0.374,0
540,4629,601,1,Waste of money,01-02-2022,1,49,14,0.983,0
541,3529,971,4,"Great product, highly recommend",05-10-2022,1,47,31,0.504,0
542,2321,104,2,Stopped working after few days,13-05-2024,0,182,30,-0.856,0
543,5108,919,2,Waste of money,13-02-2024,0,82,14,-0.205,0
544,4306,162,2,Very disappointed with the quality,16-05-2023,1,110,34,-0.975,0
545,1332,1129,2,Very disappointed with the quality,07-03-2022,0,87,34,0.806,0
546,7527,742,2,Very disappointed with the quality,16-05-2024,1,68,34,-0.189,0
547,5482,364,3,Does the job,20-09-2024,1,185,12,-0.364,0
548,5928,457,2,Very disappointed with the quality,28-01-2024,0,185,34,0.333,0
549,1876,370,4,"Great product, highly recommend",01-08-2022,0,93,31,-0.484,0
550,2976,148,5,Works perfectly and looks great,11-12-2022,1,37,31,-0.844,0
551,6113,529,4,Excellent quality and fast delivery,26-01-2023,1,67,35,0.694,0
552,803,1113,4,Very satisfied with this purchase,26-02-2024,1,42,33,0.457,0
553,4449,531,2,Waste of money,08-09-2023,0,164,14,-0.98,0
554,491,955,2,"Terrible product, do not buy",03-06-2022,0,33,28,-0.982,0
555,1538,942,1,Stopped working after few days,01-07-2022,0,57,30,0.635,0
556,1549,494,4,Excellent quality and fast delivery,17-07-2024,0,171,35,-0.945,0
557,7282,493,3,Product is okay,10-01-2024,1,163,15,0.053,0
558,637,517,3,Nothing special but acceptable,17-02-2022,0,17,30,0.441,0
559,6372,1100,3,Does the job,17-06-2023,1,160,12,0.329,0
560,586,270,4,Amazing product and good value,15-05-2024,1,66,30,0.762,0
561,748,878,5,Very satisfied with this purchase,13-09-2022,0,196,33,0.673,0
562,335,1009,3,Does the job,26-03-2022,1,188,12,0.01,0
563,3311,626,4,"Great product, highly recommend",08-11-2023,0,76,31,-0.253,0
564,3661,958,4,Works perfectly and looks great,29-08-2022,0,139,31,0.363,0
565,4703,773,4,"Great product, highly recommend",21-08-2024,1,1,31,0.006,0
566,3210,632,3,Product is okay,13-02-2022,1,136,15,-0.057,0
567,922,917,1,"Terrible product, do not buy",22-09-2023,1,198,28,0.368,0
568,2641,1063,1,Not as described,01-08-2022,1,126,16,-0.197,0
569,7096,189,4,Excellent quality and fast delivery,08-01-2022,0,39,35,-0.546,0
570,4141,22,2,Very disappointed with the quality,01-08-2023,0,79,34,-0.439,0
571,100,177,4,"Great product, highly recommend",24-05-2024,0,142,31,-0.446,0
572,950,1158,1,Very disappointed with the quality,18-06-2023,0,42,34,0.871,0
573,5503,388,4,Works perfectly and looks great,14-11-2023,1,127,31,-0.194,0
574,24,794,1,"Terrible product, do not buy",29-06-2022,1,0,28,-0.03,0
575,7500,30,3,Average experience,04-07-2022,1,46,18,-0.61,0
576,4430,84,2,Waste of money,30-03-2022,1,197,14,0.449,0
577,5071,793,1,Very disappointed with the quality,17-04-2023,1,98,34,0.143,0
578,3364,106,4,Very satisfied with this purchase,01-05-2022,1,26,33,0.068,0
579,2652,967,2,Not as described,24-03-2022,0,130,16,-0.444,0
580,1886,845,5,Excellent quality and fast delivery,07-05-2023,0,120,35,-0.329,0
581,2278,1111,2,Stopped working after few days,28-02-2022,1,41,30,-0.566,0
582,1410,621,3,Product is okay,01-04-2023,1,182,15,0.456,0
583,2862,903,3,Average experience,04-01-2023,0,70,18,0.409,0
584,6543,755,2,Waste of money,31-12-2022,1,137,14,-0.031,0
585,6136,1132,3,Average experience,20-04-2024,1,150,18,0.571,0
586,1616,122,4,"Great product, highly recommend",14-01-2023,1,191,31,-0.339,0
587,1932,1006,2,Not as described,09-09-2022,0,196,16,-0.232,0
588,4385,278,4,Works perfectly and looks great,25-12-2023,0,122,31,-0.815,0
589,1174,197,4,Very satisfied with this purchase,02-03-2024,0,184,33,-0.367,0
590,5556,604,3,Average experience,07-12-2023,0,166,18,-0.932,0
591,7591,91,1,Not as described,12-02-2022,1,79,16,0.38,0
592,4110,83,5,Excellent quality and fast delivery,13-03-2023,0,172,35,0.785,0
593,1945,616,3,Nothing special but acceptable,07-03-2024,1,155,30,0.631,0
594,3690,939,4,Amazing product and good value,16-09-2022,1,60,30,-0.628,0
595,4908,282,1,Waste of money,15-05-2022,1,28,14,-0.047,0
596,7896,700,3,Does the job,15-10-2023,0,110,12,0.563,0
597,771,538,4,Very satisfied with this purchase,28-01-2024,1,43,33,-0.204,0
598,7210,10,1,Stopped working after few days,02-09-2024,1,32,30,0.953,0
599,6119,240,4,Works perfectly and looks great,19-02-2024,1,37,31,0.967,0
600,5557,1113,5,Very satisfied with this purchase,20-04-2024,1,25,33,-0.249,0
601,5852,1127,5,"Great product, highly recommend",02-04-2024,1,50,31,0.726,0
602,2399,1166,2,Waste of money,24-04-2022,1,116,14,0.881,0
603,1762,542,1,Not as described,18-08-2024,1,192,16,0.562,0
604,4899,603,3,Product is okay,16-06-2023,1,179,15,0.428,0
605,4561,499,2,Not as described,25-09-2023,1,111,16,-0.215,0
606,1741,789,5,Very satisfied with this purchase,02-02-2022,1,65,33,0.473,0
607,4263,364,2,"Terrible product, do not buy",18-12-2023,1,167,28,0.954,0
608,1568,442,4,Amazing product and good value,14-12-2023,0,138,30,-0.52,0
609,2007,564,1,"Terrible product, do not buy",16-07-2022,0,106,28,0.539,0
610,7964,199,4,Very satisfied with this purchase,23-08-2023,1,83,33,0.864,0
611,886,926,4,"Great product, highly recommend",12-07-2023,0,174,31,-0.044,0
612,3795,864,4,Very satisfied with this purchase,22-04-2024,1,104,33,0.759,0
613,5798,590,1,Very disappointed with the quality,25-12-2023,1,57,34,0.851,0
614,7540,37,4,Very satisfied with this purchase,02-07-2023,0,45,33,-0.552,0
615,2738,1160,1,Very disappointed with the quality,05-08-2024,1,11,34,0.093,0
616,6653,764,3,Decent product,24-12-2023,0,121,14,-0.635,0
617,5245,774,3,Decent product,10-04-2023,0,2,14,0.856,0
618,5650,304,2,Waste of money,22-02-2022,0,67,14,0.652,0
619,1177,971,1,Very disappointed with the quality,13-12-2023,0,4,34,0.829,0
620,3688,305,3,Nothing special but acceptable,06-04-2022,1,195,30,0.186,0
621,1062,889,3,Nothing special but acceptable,24-11-2022,0,192,30,0.128,0
622,5877,575,5,Amazing product and good value,08-06-2022,1,176,30,-0.888,0
623,1943,817,4,Very satisfied with this purchase,18-02-2024,1,110,33,-0.239,0
624,134,583,5,Works perfectly and looks great,09-08-2022,0,136,31,0.303,0
625,2852,1076,3,Decent product,24-08-2024,0,35,14,-0.012,0
626,2713,11,2,Not as described,20-06-2022,1,134,16,0.852,0
627,3551,1139,1,Stopped working after few days,16-08-2024,1,48,30,0.633,0
628,4406,1132,3,Product is okay,22-10-2023,0,69,15,0.494,0
629,770,594,3,Product is okay,30-12-2022,0,0,15,0.762,0
630,3920,153,5,Very satisfied with this purchase,25-07-2023,1,4,33,-0.813,0
631,6147,736,4,Very satisfied with this purchase,30-03-2023,0,12,33,0.156,0
